programID,Date,eventType,Venue,Location,Time
1635,1959-02-22T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
1638,1959-02-26T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1638,1959-02-27T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
1638,1959-02-28T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1638,1959-03-01T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
6051,1959-02-28T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",12:00PM
6023,1959-03-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6023,1959-03-06T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
6023,1959-03-07T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6030,1959-03-08T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
6037,1959-03-12T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6037,1959-03-13T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
6037,1959-03-14T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6037,1959-03-15T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
6038,1959-03-19T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6038,1959-03-20T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
6038,1959-03-21T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6038,1959-03-22T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
6039,1959-03-22T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
6040,1959-03-26T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6040,1959-03-27T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
6040,1959-03-28T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6040,1959-03-29T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
3020,1959-03-28T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",12:00PM
6041,1959-03-31T05:00:00Z,Runout,Dwight Morrow High School,"Englewood, NJ",None
2983,1959-04-02T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2983,1959-04-03T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
2983,1959-04-04T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2988,1959-04-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
2994,1959-04-08T05:00:00Z,Pension Fund Benefit Concert,Carnegie Hall,"Manhattan, NY",8:30PM
2998,1959-04-09T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2998,1959-04-10T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
2998,1959-04-11T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3000,1959-04-12T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
11747,1959-04-15T05:00:00Z,Chamber Concert (Private),Metropolitan Museum of Art,"Manhattan, NY",8:45PM
3004,1959-04-16T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3004,1959-04-17T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
3004,1959-04-18T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3004,1959-04-19T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
3006,1959-04-23T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3006,1959-04-24T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
3006,1959-04-25T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3006,1959-04-26T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
3008,1959-04-30T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3008,1959-05-01T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
3008,1959-05-02T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3008,1959-05-03T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
1723,1959-05-14T04:00:00Z,Special,Public Special,"Manhattan, NY",None
5206,1959-06-04T04:00:00Z,Special,Carnegie Hall,"Manhattan, NY",8:45PM
11322,1959-06-23T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11323,1959-06-24T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11325,1959-06-27T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11326,1959-06-29T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11328,1959-06-30T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11324,1959-07-01T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11347,1959-07-02T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11348,1959-07-04T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11349,1959-07-07T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11351,1959-07-08T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11345,1959-07-09T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
10981,1959-07-11T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11353,1959-07-13T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11354,1959-07-15T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11355,1959-07-16T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11356,1959-07-18T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11358,1959-07-21T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11359,1959-07-22T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11362,1959-07-25T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11363,1959-07-27T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11364,1959-07-28T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11365,1959-07-29T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11366,1959-07-30T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11367,1959-08-01T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
1347,1959-08-05T04:00:00Z,Tour,Herodes Atticus Theatre,"Athens, GREECE",8:45PM
1351,1959-08-06T04:00:00Z,Tour,Herodes Atticus Theatre,"Athens, GREECE",8:45PM
1354,1959-08-08T04:00:00Z,Tour,Court of the Altar,"Baalbeck, LEBANON",8:00PM
1361,1959-08-09T04:00:00Z,Tour,Court of the Altar,"Baalbeck, LEBANON",8:00PM
1365,1959-08-11T04:00:00Z,Tour,Acik Hava Tiyatrosu,"Istanbul, TURKEY",9:30PM
1370,1959-08-12T04:00:00Z,Tour,Acik Hava Tiyatrosu,"Istanbul, TURKEY",9:30PM
1374,1959-08-13T04:00:00Z,Tour,Y.M.C.A. Stadium,"Thessalonika, GREECE",9:30PM
1378,1959-08-16T04:00:00Z,Tour,Festspielhaus,"Salzburg, AUSTRIA",8:00PM
1384,1959-08-18T04:00:00Z,Tour,Filharmonia Narodowa,"Warsaw, POLAND",7:30PM
1389,1959-08-19T04:00:00Z,Tour,Filharmonia Narodowa,"Warsaw, POLAND",7:30PM
1393,1959-08-20T04:00:00Z,Tour,Sala Kongresowa,"Warsaw, POLAND",7:00PM
1399,1959-08-22T04:00:00Z,Tour,Tchaikovsky Conservatory Hall,"Moscow, USSR",8:00PM
1406,1959-08-23T04:00:00Z,Tour,Tchaikovsky Conservatory Hall,"Moscow, USSR",8:00PM
1411,1959-08-24T04:00:00Z,Tour,Tchaikovsky Conservatory Hall,"Moscow, USSR",8:00PM
1415,1959-08-25T04:00:00Z,Tour,Tchaikovsky Conservatory Hall,"Moscow, USSR",8:00PM
1420,1959-08-26T04:00:00Z,Tour,Tchaikovsky Conservatory Hall,"Moscow, USSR",8:00PM
1424,1959-08-28T04:00:00Z,Tour,Bolshoi Hall,"Leningrad, USSR",8:45PM
1429,1959-08-29T04:00:00Z,Tour,Bolshoi Hall,"Leningrad, USSR",8:45PM
1432,1959-08-30T04:00:00Z,Tour,Bolshoi Hall,"Leningrad, USSR",8:45PM
1437,1959-08-31T04:00:00Z,Tour,Bolshoi Hall,"Leningrad, USSR",8:45PM
5748,1959-09-01T04:00:00Z,Tour,Bolshoi Hall,"Leningrad, USSR",8:45PM
5754,1959-09-02T04:00:00Z,Tour,Bolshoi Hall,"Leningrad, USSR",8:45PM
5758,1959-09-04T04:00:00Z,Tour,Bolshoi Zal,"Kiev, USSR",8:00PM
5763,1959-09-05T04:00:00Z,Tour,Bolshoi Zal,"Kiev, USSR",8:00PM
5767,1959-09-06T04:00:00Z,Tour,Bolshoi Zal,"Kiev, USSR",12:00PM
5773,1959-09-07T04:00:00Z,Tour,Bolshoi Zal,"Kiev, USSR",8:00PM
5779,1959-09-09T04:00:00Z,Tour,Tchaikovsky Conservatory Hall,"Moscow, USSR",8:00PM
5781,1959-09-10T04:00:00Z,Tour,Tchaikovsky Conservatory Hall,"Moscow, USSR",8:00PM
10175,1959-09-11T04:00:00Z,Special,Tchaikovsky Conservatory Hall,"Moscow, USSR",3:00PM
5782,1959-09-11T04:00:00Z,Tour,Tchaikovsky Conservatory Hall,"Moscow, USSR",8:45PM
5787,1959-09-13T04:00:00Z,Tour,Kurhaus,"Scheveningen, NETHERLANDS",8:15PM
5790,1959-09-15T04:00:00Z,Tour,Rheinhalle,"Dusseldorf, GERMANY",8:00PM
5793,1959-09-16T04:00:00Z,Tour,Staedtischer Saalbau,"Essen, GERMANY",8:00PM
5796,1959-09-17T04:00:00Z,Tour,Kurhaus-Saal,"Wiesbaden, W. GERMANY",8:00PM
5800,1959-09-18T04:00:00Z,Tour,International Fair Hall,"Luxembourg, LUXEMBOURG",8:30PM
5804,1959-09-20T04:00:00Z,Tour,Palais de Chaillot,"Paris, FRANCE",9:00PM
5807,1959-09-21T04:00:00Z,Tour,Musiksaal des Kasinos,"Basel, SWITZERLAND",8:15PM
5812,1959-09-22T04:00:00Z,Tour,Deutsches Museum,"Munich, GERMANY",None
5819,1959-09-23T04:00:00Z,Tour,Dom Sindikatu,"Belgrade, SERBIA",8:30PM
5825,1959-09-24T04:00:00Z,Tour,Centar,"Zagreb, CROATIA",8:00PM
5831,1959-09-26T04:00:00Z,Tour,Teatro La Fenice,"Venice, ITALY",9:15PM
5836,1959-09-28T04:00:00Z,Tour,Teatro alla Scala,"Milan, ITALY",9:15PM
5839,1959-09-29T04:00:00Z,Tour,Teatro alla Scala,"Milan, ITALY",9:15PM
5844,1959-09-30T04:00:00Z,Tour,Musikhalle,"Hamburg, GERMANY",9:00PM
2730,1959-10-01T04:00:00Z,Tour,Hochschule Fuer Musik,"Berlin, GERMANY",8:00PM
2735,1959-10-02T04:00:00Z,Tour,Folketeatret,"Oslo, NORWAY",8:00PM
2741,1959-10-04T04:00:00Z,Tour,Small Fair Hall,"Helsinki, FINLAND",8:00PM
2749,1959-10-05T04:00:00Z,Tour,Concert House,"Turku (Abo), FINLAND",8:00PM
2751,1959-10-06T04:00:00Z,Tour,Konserthuset,"Stockholm, SWEDEN",8:00PM
2758,1959-10-08T04:00:00Z,Tour,Konserthuset,"Goteborg, SWEDEN",8:00PM
2765,1959-10-10T04:00:00Z,Tour,Festival Hall,"London, ENGLAND",8:00PM
444,1959-10-12T04:00:00Z,Subscription Season,Constitution Hall,"Washington, DC",8:30PM
448,1959-10-15T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
453,1959-10-16T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
453,1959-10-17T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
453,1959-10-18T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
13589,1959-10-19T04:00:00Z,Runout,Municipal Auditorium,"Springfield, MA",8:30PM
13591,1959-10-20T04:00:00Z,Runout,Symphony Hall,"Boston, MA",8:30PM
461,1959-10-22T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
468,1959-10-23T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
468,1959-10-24T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
468,1959-10-25T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
475,1959-10-24T04:00:00Z,Special,United Nations General Assembly Hall,"Manhattan, NY",None
485,1959-10-29T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
485,1959-10-30T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
485,1959-10-31T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
485,1959-11-01T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
4830,1959-11-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4830,1959-11-06T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
4830,1959-11-07T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4834,1959-11-08T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
4840,1959-11-12T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4840,1959-11-13T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
4840,1959-11-14T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4840,1959-11-15T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
4846,1959-11-19T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4846,1959-11-20T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
4846,1959-11-21T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4846,1959-11-22T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
1863,1959-11-21T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",12:00PM
4852,1959-11-26T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4852,1959-11-27T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
4852,1959-11-28T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4861,1959-11-29T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
4856,1959-11-29T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
13581,1959-12-01T05:00:00Z,Runout,Unknown Venue,"Garden City, NY",None
1798,1959-12-03T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1798,1959-12-04T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
1798,1959-12-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1798,1959-12-06T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
1801,1959-12-07T05:00:00Z,Runout,Unknown Venue,"Worcester, MA",None
1801,1959-12-08T05:00:00Z,Runout,Unknown Venue,"Bridgeport, CT",None
1804,1959-12-10T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1804,1959-12-11T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
1804,1959-12-12T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1807,1959-12-13T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
1810,1959-12-17T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1810,1959-12-18T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
1810,1959-12-19T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1810,1959-12-20T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
1813,1959-12-20T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
1818,1959-12-31T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1818,1960-01-01T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
1818,1960-01-02T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1818,1960-01-03T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
11819,1960-01-06T05:00:00Z,Special,Waldorf-Astoria Hotel,"Manhattan, NY",None
5538,1960-01-07T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
5538,1960-01-08T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
5538,1960-01-09T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
5538,1960-01-10T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
5543,1960-01-14T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
5543,1960-01-15T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
5543,1960-01-17T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
5548,1960-01-16T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
5552,1960-01-21T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
5552,1960-01-22T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
5552,1960-01-23T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
5552,1960-01-24T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
2568,1960-01-23T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",12:00PM
5557,1960-01-28T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
5557,1960-01-29T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
5557,1960-01-30T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
5557,1960-01-31T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
2524,1960-02-04T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2524,1960-02-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
2524,1960-02-06T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2524,1960-02-07T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
2531,1960-02-11T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2538,1960-02-12T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
2538,1960-02-13T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2538,1960-02-14T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
6909,1960-02-13T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",12:00PM
2543,1960-02-18T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2543,1960-02-19T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
2543,1960-02-20T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2543,1960-02-21T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
2545,1960-02-21T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
2550,1960-02-25T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2550,1960-02-26T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
2550,1960-02-27T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2550,1960-02-28T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
6869,1960-03-03T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6869,1960-03-04T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
6869,1960-03-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6869,1960-03-06T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
6873,1960-03-10T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6873,1960-03-11T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
6873,1960-03-12T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6873,1960-03-13T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
6879,1960-03-17T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6879,1960-03-18T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
6879,1960-03-19T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6881,1960-03-20T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
6884,1960-03-24T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6884,1960-03-25T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
6884,1960-03-27T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
3915,1960-03-26T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",12:00PM
6886,1960-03-26T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6888,1960-03-31T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6888,1960-04-01T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
6888,1960-04-02T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6888,1960-04-03T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
3860,1960-04-04T05:00:00Z,Pension Fund Benefit Concert,Carnegie Hall,"Manhattan, NY",8:30PM
5656,1960-04-05T05:00:00Z,Runout,White House,"Washington, DC",None
3864,1960-04-07T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3864,1960-04-08T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
3864,1960-04-09T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3864,1960-04-10T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
3869,1960-04-14T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3869,1960-04-17T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
3869,1960-04-22T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
3869,1960-04-23T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3871,1960-04-15T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
3871,1960-04-16T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3871,1960-04-21T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3871,1960-04-24T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
3872,1960-04-19T05:00:00Z,Runout,Bushnell Auditorium,"Hartford, CT",None
3872,1960-04-26T04:00:00Z,Runout,Academy of Music,"Philadelphia, PA",8:30PM
885,1960-04-23T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",12:00PM
3874,1960-04-28T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3874,1960-04-29T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
3874,1960-04-30T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
832,1960-05-01T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
835,1960-05-05T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
835,1960-05-06T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
835,1960-05-07T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
835,1960-05-08T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
839,1960-05-12T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
839,1960-05-13T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:15PM
843,1960-05-14T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
848,1960-05-15T04:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
851,1960-05-15T04:00:00Z,Pension Fund Benefit Concert,Carnegie Hall,"Manhattan, NY",8:30PM
11332,1960-06-21T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11333,1960-06-22T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11334,1960-06-23T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11335,1960-06-25T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11336,1960-06-27T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11337,1960-06-28T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11338,1960-06-29T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11339,1960-06-30T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
11340,1960-07-02T04:00:00Z,Pre-Concert Recital,Lewisohn Stadium,"Manhattan, NY",8:30PM
